sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,value,feeInLink,feeInSol,feeInUSD,blockTimestamp
0xd262925214df9809cf194bd56fa1fa7204055cae,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,2055314575223134309129,2055.3145752231344,0.247575,508.84,0.1522608903287649,,3.31,2025-09-29T11:31:02
0x56054ce7d6b6c92d75d4d40770ce5c469c447322,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,24578734867328802015292,24578.7348673288,0.247575,6085.08,0.1522608903287649,,3.31,2025-09-29T11:31:08
0x8a57a8ea5b8d976cff67b78473f462672cbc1a40,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,14278818186544969449135,14278.818186544968,0.247575,3535.08,0.1522608903287649,,3.31,2025-09-29T11:31:13
0xf94a2fad3ba66196b16dc55a22f11aea4b76dd87,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,2052451318543177645356,2052.4513185431774,0.247575,508.14,0.1522608903287649,,3.31,2025-09-29T11:31:15
0xd7fe48db7a132c7a6f2a05c1b829a16fa90134c0,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,11000000000000000000,11.0,0.247575,2.72,0.1522608903287649,,3.31,2025-09-29T11:31:16
0xabfb890792b6bfd89c7069b23aee4b55e3dc0108,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,10279437863354430328976,10279.43786335443,0.247575,2544.93,0.1522608903287649,,3.31,2025-09-29T11:31:18
0xba1f4fa0362fe1da69110b6d9d6fb88a22182314,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,12226059781223268081115,12226.059781223268,0.247575,3026.87,0.1522608903287649,,3.31,2025-09-29T11:31:20
0x2ca08fe0fbb5e461cf799b79724d453240b3f33c,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,4136692933043467108,4.136692933043467,0.247575,1.02,0.1522608903287649,,3.31,2025-09-29T11:31:22
0xbffe140fd6614331f07662e71b41ce03a1e19f0e,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,9090059353528819183624,9090.059353528819,0.247575,2250.47,0.1522608903287649,,3.31,2025-09-29T11:31:26
0xdc721367303b5cfcfbaa5cff29e3368d85ea78ec,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,412082843034207830886,412.0828430342078,0.247575,102.02,0.1522608903287649,,3.31,2025-09-29T11:31:31
0x18f96911db9fcc97a83645b1df657d4991d8e99e,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,711323493305666424708,711.3234933056664,0.247575,176.11,0.1522608903287649,,3.31,2025-09-29T11:31:33
0x503217bdf9ddf04a892c6c2c785672d92e3e95d1,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,617109423719268337314,617.1094237192683,0.247575,152.78,0.1522608903287649,,3.31,2025-09-29T11:31:33
0x27503e930a0290761fd14875434f0763ba6a9aa3,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,614958358201393058230,614.958358201393,0.247575,152.25,0.1522608903287649,,3.31,2025-09-29T11:31:35
0xdc80e65dcbeb34664ebeffea51ef763db28106a1,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,10342319399824225663,10.342319399824223,0.247575,2.56,0.1522608903287649,,3.31,2025-09-29T11:31:35
0x5a063fa5e38e2f9a65332561665294848a0993a6,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,4123650000000000000000,4123.65,0.247575,1020.91,0.1522608903287649,,3.31,2025-09-29T11:31:39
0xfc113572db3230637013fcad569cbdf715229307,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,1024982004316252898798,1024.9820043162529,0.247575,253.76,0.1522608903287649,,3.31,2025-09-29T11:31:40
0x0413badf1d30b1a74e978d4cb6dff0ad58c60905,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,20830350325054962636,20.83035032505496,0.247575,5.16,0.1522608903287649,,3.31,2025-09-29T11:31:47
0x0d0d4cc8272ce6267c848f352fcc604497c2a1f5,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,1228416417911796889425,1228.4164179117968,0.247575,304.13,0.1522608903287649,,3.31,2025-09-29T11:31:47
0x44cddf38e8f7d69fda58bca99c8a068b5cb496bc,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,1043771154553758262458,1043.7711545537582,0.247575,258.41,0.1522608903287649,,3.31,2025-09-29T11:31:47
0x3184314d7f2c50558c4b6b3e6f1226b512e70c1a,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,2919919552788264270678,2919.919552788264,0.247575,722.9,0.1522608903287649,,3.31,2025-09-29T11:31:48
0x25b2836bc11a8e10a13d0aefcf8f1411a24e3858,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,15048635355419057083405,15048.635355419055,0.247575,3725.67,0.1522608903287649,,3.31,2025-09-29T11:31:52
0x13b7f9af9dce8aa7cd978d766ab9758474221e8a,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,4176657694788519729599,4176.65769478852,0.247575,1034.04,0.1522608903287649,,3.31,2025-09-29T11:31:55
0x7b79eb7264376370762615975b5af15844729405,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,2045701924484498601698,2045.7019244844985,0.247575,506.46,0.1522608903287649,,3.31,2025-09-29T11:32:00
0xc9fe2d0c9c90ad3c90cc267c7d1da44bb4e4a4ff,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,8320515320324668177599,8320.515320324668,0.247575,2059.95,0.1522608903287649,,3.31,2025-09-29T11:32:05
0x97cc3e9e702ca6119c4ee681fc340b0793c380bc,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,103708292565635449415,103.70829256563545,0.247575,25.68,0.1522608903287649,,3.31,2025-09-29T11:32:08
0x007fadc4ff7421c155da244fa0d75f1d848f296b,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,102991755557579716425,102.99175555757972,0.247575,25.5,0.1522608903287649,,3.31,2025-09-29T11:32:12
0x457926b3190ef73433c69cbcce5a995f8caa9147,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,1838701223284934653651,1838.7012232849345,0.247575,455.22,0.1522608903287649,,3.31,2025-09-29T11:32:12
0xc80633843f6e00bbc63dd4b2383acf3c4586e799,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,273875066503231814069573,273875.0665032318,0.247575,67804.62,0.1522608903287649,,3.31,2025-09-29T11:32:13
0x9ab552b714e7b7d6aea821512a061911ddc5d92c,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,10387766246958643302516,10387.766246958645,0.247575,2571.75,0.1522608903287649,,3.31,2025-09-29T11:32:13
0x439f209597bd734b099025d2853d342b4652dd1a,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,50000000000000000000,50.0,0.247575,12.38,0.1522608903287649,,3.31,2025-09-29T11:32:18
0xa2d05ba9586f8e874eb7a6d3589517cf3ab8f2ee,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,4369889421663705899583,4369.889421663705,0.247575,1081.88,0.1522608903287649,,3.31,2025-09-29T11:32:21
0xa2bbd09ffe6a96ba31aae13118a5997a93034d80,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,11907186713104760169767,11907.18671310476,0.247575,2947.92,0.1522608903287649,,3.31,2025-09-29T11:32:23
0x10bbf93f36379342e067fce87122ccda44d1d09e,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,704694857315749418132,704.6948573157495,0.247575,174.46,0.1522608903287649,,3.31,2025-09-29T11:32:25
0x6c9c0c44d617d7573581df3e8fe3db1eb23ee4b0,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,1064150635856156831988,1064.150635856157,0.247575,263.46,0.1522608903287649,,3.31,2025-09-29T11:32:27
0xaed44ce3d0510842aa554146f0a3be10bcc0bbfd,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,111602734560271467227,111.60273456027146,0.247575,27.63,0.1522608903287649,,3.31,2025-09-29T11:32:29
0x6eebfb2345d83dac91e52dcaa248b6c17749fd27,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,1134937702931812960732,1134.9377029318127,0.247575,280.98,0.1522608903287649,,3.31,2025-09-29T11:32:32
0x87edf46f8bd2b7c3d461327e7bc6f9084a4b12a2,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,100000000000000000000,100.0,0.247575,24.76,0.1522608903287649,,3.31,2025-09-29T11:32:37
0xb8b0aa3c6dcf5c579351f45499ffd57edb313bd8,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,1000000000000000000,1.0,0.247575,0.25,0.1522608903287649,,3.31,2025-09-29T11:32:38
0x0034a04c26f8b62b901e4e3058bc81d717ae2964,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,722653705188742158412,722.653705188742,0.247575,178.91,0.1522608903287649,,3.31,2025-09-29T11:32:39
0xf94a2fad3ba66196b16dc55a22f11aea4b76dd87,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,2044712885201059220783,2044.7128852010592,0.247575,506.22,0.1522608903287649,,3.31,2025-09-29T11:32:39
0xf29a32073c35f228144f3d4b787d76f47ed3771f,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,41037985946974134035145,41037.98594697413,0.247575,10159.98,0.1522608903287649,,3.31,2025-09-29T11:32:45
0xb8b0aa3c6dcf5c579351f45499ffd57edb313bd8,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,1000000000000000000,1.0,0.247575,0.25,0.1522608903287649,,3.31,2025-09-29T11:32:45
0xf8b1ec51fddba5ca70f919f108eba06d64a9405b,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,1141487434841738996922,1141.4874348417388,0.247575,282.6,0.1522608903287649,,3.31,2025-09-29T11:32:48
0x2df0fcdce644ff1fff866358cf82cb667e7d69e3,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,20427771733799662858056,20427.771733799666,0.247575,5057.41,0.1522608903287649,,3.31,2025-09-29T11:32:51
0xf2ecb9985c57ec5366bc73d46e31d3644363eaf1,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,23347897561088495540428,23347.89756108849,0.247575,5780.36,0.1522608903287649,,3.31,2025-09-29T11:32:56
0x3d6d943cbce3281f47a9fb28644fef8b71685c70,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,637132076205613277611,637.1320762056133,0.247575,157.74,0.1522608903287649,,3.31,2025-09-29T11:33:08
0xd7e69a590419511991a1e63889823870d22a9376,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,10000000000000000000,10.0,0.247575,2.48,0.1522608903287649,,3.31,2025-09-29T11:33:18
0x11aef592b765d280ba29f631078d7bd78911467e,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,100000000000000000000000,100000.0,0.247575,24757.5,0.1522608903287649,,3.31,2025-09-29T11:33:21
0x6541ee02afaadae3b7a46d552008f42a2d01c512,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,2070589041735374592778,2070.5890417353744,0.247575,512.63,0.1522608903287649,,3.31,2025-09-29T11:33:27
0x9ab552b714e7b7d6aea821512a061911ddc5d92c,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,20831356352283347253934,20831.356352283346,0.247575,5157.32,0.1522608903287649,,3.31,2025-09-29T11:33:27
0x5a063fa5e38e2f9a65332561665294848a0993a6,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,4123650000000000000000,4123.65,0.247575,1020.91,0.1522608903287649,,3.31,2025-09-29T11:33:32
0xf5b3d670ebad455674512b7a84ad3550b421010b,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,1030724077760755965345,1030.724077760756,0.247575,255.18,0.1522608903287649,,3.31,2025-09-29T11:33:36
0x0000005c7dc69d405f09aaadca29068d4f88cde8,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,2000000000000000000,2.0,0.247575,0.5,0.1522608903287649,,3.31,2025-09-29T11:33:38
0x741773cb6ef544bc403d06d0e833f784a98bd8ff,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,1063397370042898552359,1063.3973700428985,0.247575,263.27,0.1522608903287649,,3.31,2025-09-29T11:33:39
0x144313a16dc284187e963848cb494a8b544e7a58,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,500000000000000000000,500.0,0.247575,123.79,0.1522608903287649,,3.31,2025-09-29T11:33:39
0xb0fb15c2e9a6654901c37eb015923970bccce522,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,6218594731126181582982,6218.594731126182,0.247575,1539.57,0.1522608903287649,,3.31,2025-09-29T11:33:42
0x0000005c7dc69d405f09aaadca29068d4f88cde8,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,2000000000000000000,2.0,0.247575,0.5,0.1522608903287649,,3.31,2025-09-29T11:33:48
0xa903e2e86f6385d0ff92fc61b3520886f308d65b,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,2326569263584295277116,2326.569263584295,0.247575,576.0,0.1522608903287649,,3.31,2025-09-29T11:33:51
0xf29a32073c35f228144f3d4b787d76f47ed3771f,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,42978060297133078516305,42978.06029713308,0.247575,10640.29,0.1522608903287649,,3.31,2025-09-29T11:33:57
0x63c77f47846225c8c0af00a833a9a231abcd271c,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,2173098650800863002415,2173.098650800863,0.247575,538.0,0.1522608903287649,,3.31,2025-09-29T11:33:58
0x0413badf1d30b1a74e978d4cb6dff0ad58c60905,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,21631308001164623275987,21631.308001164623,0.247575,5355.37,0.1522608903287649,,3.31,2025-09-29T11:34:02
0x134a8cf663a8ca0efbe0d2a24c4915216d5a3a68,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,21060228405579262214898,21060.228405579262,0.247575,5213.99,0.1522608903287649,,3.31,2025-09-29T11:34:03
0x245a659855ccd575e4d4710001859c9f40b22243,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,30000000000000000000000,30000.0,0.247575,7427.25,0.1522608903287649,,3.31,2025-09-29T11:34:07
0xe10749ac686698d14de072df72e040797a20c2ae,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,20743756643593767850765,20743.75664359377,0.247575,5135.64,0.1522608903287649,,3.31,2025-09-29T11:34:11
0x7a505df95aac78f142ca98cecd771d3c398b4b71,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,2154004096425072638461,2154.004096425073,0.247575,533.28,0.1522608903287649,,3.31,2025-09-29T11:34:11
0xe9f9b3d9d72d0d83cda3980fada03b142270db96,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,4473159068172517091102,4473.1590681725165,0.247575,1107.44,0.1522608903287649,,3.31,2025-09-29T11:34:13
0x060ec96a6f726b39cbe823545f65685478f0feda,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,1675891283767146015549,1675.891283767146,0.247575,414.91,0.1522608903287649,,3.31,2025-09-29T11:34:20
0xf2ecb9985c57ec5366bc73d46e31d3644363eaf1,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,21435836302498527589336,21435.836302498526,0.247575,5306.98,0.1522608903287649,,3.31,2025-09-29T11:34:20
0x5e6b037efc6519fc6a6897bb882f33507905e100,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,218247189496947660516,218.24718949694767,0.247575,54.03,0.1522608903287649,,3.31,2025-09-29T11:34:21
0xa93570e54b185052b4580e97e4b868e3cfcc0006,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,2100000000000000000000,2100.0,0.247575,519.91,0.1522608903287649,,3.31,2025-09-29T11:34:21
0x7133235fb9de9c94fdd4d1f10b76eca141ccb9ef,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,2100043455170176743044,2100.043455170177,0.247575,519.92,0.1522608903287649,,3.31,2025-09-29T11:34:22
0xe04201e4858e829b83e78760f914b863c5ac2cf0,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,2111835349885240971826,2111.8353498852407,0.247575,522.84,0.1522608903287649,,3.31,2025-09-29T11:34:23
0x7034a2de52feddf2db4ef7b7abec7fef574a122e,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,1151525763369202257291608,1151525.7633692021,0.247575,285088.99,0.1522608903287649,,3.31,2025-09-29T11:34:25
0x92ac2a779a636d48047a3a081496a0d6780c1134,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,21438273665039376824828,21438.273665039374,0.247575,5307.58,0.1522608903287649,,3.31,2025-09-29T11:34:33
0x25b2836bc11a8e10a13d0aefcf8f1411a24e3858,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,9886524002626728461256,9886.524002626727,0.247575,2447.66,0.1522608903287649,,3.31,2025-09-29T11:34:33
0xcb6104bb20c28652419a9b8b97c87e7bb4b10b8f,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,10000000000000000000,10.0,0.247575,2.48,0.1522608903287649,,3.31,2025-09-29T11:34:36
0x1f9b1b84fe59fce1dba1ac2542c725bf23215f22,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,6423800675387924908710,6423.8006753879245,0.247575,1590.37,0.1522608903287649,,3.31,2025-09-29T11:34:36
0x240f896698438dbb7c4ad9b7372c6ee1e765a488,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,10000000000000000000000,10000.0,0.247575,2475.75,0.1522608903287649,,3.31,2025-09-29T11:34:38
0x62b0ba40138cead5a783e28e9e4741263c2f7e3b,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,6444727387318435042521,6444.727387318435,0.247575,1595.55,0.1522608903287649,,3.31,2025-09-29T11:34:43
0x391e7c51a8f57fbad8320cc9b3c95d2ac41617c2,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,4362233337184287729058,4362.233337184288,0.247575,1079.98,0.1522608903287649,,3.31,2025-09-29T11:34:44
0x05ddffa938157785a9f0886aceca21ee37b75d9d,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,20816172144675080066582,20816.17214467508,0.247575,5153.56,0.1522608903287649,,3.31,2025-09-29T11:34:45
0xd7156920e193646435d12be25e2b9b0fe2a9f8cb,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,10731086119717967777470,10731.086119717967,0.247575,2656.75,0.1522608903287649,,3.31,2025-09-29T11:34:47
0x407369ae043ef4424bfbce07dcb0126263b57733,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,4316666492511272600249,4316.666492511273,0.247575,1068.7,0.1522608903287649,,3.31,2025-09-29T11:34:48
0xbd9bd15c3aace2336a1e6a85a730ecade4228549,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,257881157014714336081,257.88115701471435,0.247575,63.84,0.1522608903287649,,3.31,2025-09-29T11:34:48
0x3f2708a3e4bc67f1053d5195201540994ef27776,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,100000000000000000000,100.0,0.247575,24.76,0.1522608903287649,,3.31,2025-09-29T11:34:48
0x0bd61a2ef4c1b3c293f9cb98d5d985134e832711,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,3100000000000000000,3.1,0.247575,0.77,0.1522608903287649,,3.31,2025-09-29T11:34:51
0x9b490a69d8d122fab16b3db6cf8df5d6ac497a01,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,430382286661445422691,430.38228666144545,0.247575,106.55,0.1522608903287649,,3.31,2025-09-29T11:34:52
0xdaac35bca6f338399a89ea230a85ccddaa411725,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,252816070555348617734937,252816.0705553486,0.247575,62590.94,0.1522608903287649,,3.31,2025-09-29T11:34:54
0xca1870a60b98481468fff9f36cb8499471209229,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,100000000000000000000,100.0,0.247575,24.76,0.1522608903287649,,3.31,2025-09-29T11:34:55
0x76b1e0952d4e29a5aaa2c6b8bf7e34a5379cc4bb,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,591848501358132067740,591.8485013581321,0.247575,146.53,0.1522608903287649,,3.31,2025-09-29T11:35:00
0x3e5bb2bc2b8fd80b84f3966b369f9d8e154316eb,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,174022490599678077585,174.0224905996781,0.247575,43.08,0.1522608903287649,,3.31,2025-09-29T11:35:01
0xde2bba83ca819910ccfb456596fa9648db18e4ad,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,1103310357835401463722,1103.3103578354014,0.247575,273.15,0.1522608903287649,,3.31,2025-09-29T11:35:04
0x9e61ae0d849ad4d74d156c7769285642a645d39d,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,8977109340882057778764,8977.109340882058,0.247575,2222.51,0.1522608903287649,,3.31,2025-09-29T11:35:08
0x1bbf04a88fc4c515fda95f882f8ec37a1ca03841,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,2173653872487585581190,2173.653872487585,0.247575,538.14,0.1522608903287649,,3.31,2025-09-29T11:35:09
0xf29a32073c35f228144f3d4b787d76f47ed3771f,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,43393449620037268205388,43393.449620037274,0.247575,10743.13,0.1522608903287649,,3.31,2025-09-29T11:35:13
0xd7fe48db7a132c7a6f2a05c1b829a16fa90134c0,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,230714168637522106782456,230714.1686375221,0.247575,57119.06,0.1522608903287649,,3.31,2025-09-29T11:35:20
0xbe40277c418332da1504326b6af0c7f74b1c933b,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,500000000000000000000,500.0,0.247575,123.79,0.1522608903287649,,3.31,2025-09-29T11:35:21
0x3b99b619b8725a5b4ad2b9fabf05380ed5fb6817,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,220670357938813507561,220.6703579388135,0.247575,54.63,0.1522608903287649,,3.31,2025-09-29T11:35:23
0xe53f71564dc779441c011c8aaed4e50eee367184,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,10000000000000000000,10.0,0.247575,2.48,0.1522608903287649,,3.31,2025-09-29T11:35:32
0xe53f71564dc779441c011c8aaed4e50eee367184,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,10000000000000000000,10.0,0.247575,2.48,0.1522608903287649,,3.31,2025-09-29T11:35:35
0xe75c9e8eb7cc4735704ffa2fc37030bb8257762a,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,2613050568586797126531,2613.050568586797,0.247575,646.93,0.1522608903287649,,3.31,2025-09-29T11:35:36
0x9dbb4c06357c3e9d92737d78f1a5d541b63ec7ee,binance_smart_chain-mainnet,ethereum-mainnet,0xb3b02e4a9fb2bd28cc2ff97b0ab3f6b3ec1ee9d2,USDf,110671181918239655395486,110671.18191823964,0.998126,110463.78,0.1522608903287649,,3.31,2025-09-29T11:35:40
0xd4faf927a92ea70781b5433350c0c055d567d6c3,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,22379767129917908635,22.37976712991791,0.247575,5.54,0.1522608903287649,,3.31,2025-09-29T11:35:48
0xae64a92e06feee186a1e4e37f3fc6a0e06f9a718,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,1806805165155139177926,1806.805165155139,0.247575,447.32,0.1522608903287649,,3.31,2025-09-29T11:35:50
